lat,long,county,carries,yr_built,bridge_condition,avg_daily_traffic,total_improve_cost_thousands,inspection_mo,inspection_yr,owner,responsibility,vehicles
39.29999924,-76.54666901,Baltimore City,MAPLETON PLACE,1957,Fair,40950,NA,1,16,State Toll Authority,State Toll Authority,40950 vehicles
39.30333328,-76.54666901,Baltimore City,US 40 PULASKI HWY,1957,Fair,41150,NA,10,15,State Toll Authority,State Toll Authority,41150 vehicles
39.29166794,-76.5533371,Baltimore City,I-895 RAMP B,1994,Good,14020,NA,12,15,State Toll Authority,State Toll Authority,14020 vehicles
39.30666733,-76.54333496,Baltimore City,I-895 NB,1957,Good,22650,NA,11,15,State Toll Authority,State Toll Authority,22650 vehicles
39.30666733,-76.54333496,Baltimore City,I-895 SB,1957,Good,26930,NA,11,15,State Toll Authority,State Toll Authority,26930 vehicles
39.31000137,-76.54166412,Baltimore City,MORAVIA ROAD,2008,Good,26920,NA,2,16,State Toll Authority,State Toll Authority,26920 vehicles
39.3133316,-76.53833008,Baltimore City,MORAVIA PARK DRIVE,2008,Good,5000,NA,10,15,State Toll Authority,State Toll Authority,5000 vehicles
39.31833267,-76.53166962,Baltimore City,I-895 NB,2008,Good,28563,NA,10,15,State Toll Authority,State Toll Authority,28563 vehicles
39.31666565,-76.53500366,Baltimore City,I-895 SB,2009,Good,69600,NA,11,15,State Toll Authority,State Toll Authority,69600 vehicles
39.20833206,-76.58000183,Baltimore City,IS 695 IL,1978,Fair,17010,NA,2,16,State Toll Authority,State Toll Authority,17010 vehicles
39.212886,-76.533544,Baltimore City,MD 695,1976,Fair,29010,NA,5,15,State Toll Authority,State Toll Authority,29010 vehicles
39.20833206,-76.54333496,Baltimore City,I-695 IL,1979,Fair,13790,358,10,15,State Toll Authority,State Toll Authority,13790 vehicles
39.20833206,-76.54333496,Baltimore City,I-695 OL,1972,Fair,15230,358,10,15,State Toll Authority,State Toll Authority,15230 vehicles
39.20500183,-76.54833221,Baltimore City,I-695 IL,1978,Fair,10000,NA,11,15,State Toll Authority,State Toll Authority,10000 vehicles
39.20500183,-76.54833221,Baltimore City,I-695 OL,1975,Fair,15230,NA,11,15,State Toll Authority,State Toll Authority,15230 vehicles
39.20166779,-76.55916595,Baltimore City,QUARANTINE ROAD,1972,Fair,7600,NA,1,16,State Toll Authority,State Toll Authority,7600 vehicles
39.20500183,-76.56999969,Baltimore City,I-695 IL,1975,Fair,16610,570,11,15,State Toll Authority,State Toll Authority,16610 vehicles
39.20500183,-76.56999969,Baltimore City,I-695 OL,1975,Fair,17640,570,11,15,State Toll Authority,State Toll Authority,17640 vehicles
39.20666504,-76.57333374,Baltimore City,I-695  IL,1972,Fair,11575,NA,10,15,State Toll Authority,State Toll Authority,11575 vehicles
39.20666504,-76.57333374,Baltimore City,I-695 OL,1972,Fair,10975,358,10,15,State Toll Authority,State Toll Authority,10975 vehicles
39.42833328,-76.44499969,Baltimore County,US 1,1991,Fair,27962,NA,6,16,State Highway Agency,State Highway Agency,27962 vehicles
39.36666489,-76.51667023,Baltimore County,US 1,1960,Fair,39242,NA,8,16,State Highway Agency,State Highway Agency,39242 vehicles
39.24833298,-76.69166565,Baltimore County,US 1,1947,Fair,11542,399,2,16,State Highway Agency,State Highway Agency,11542 vehicles
39.23333359,-76.69166565,Baltimore County,US 1,1949,Fair,11542,364,4,16,State Highway Agency,State Highway Agency,11542 vehicles
39.2266655,-76.6966629,Baltimore County,US 1,1930,Poor,24652,409,10,16,State Highway Agency,State Highway Agency,24652 vehicles
39.218119,-76.7061,Baltimore County,US 1,1915,Fair,25532,1261,3,16,State Highway Agency,State Highway Agency,25532 vehicles
39.22983889,-76.69255833,Baltimore County,US 1 ALT,1936,Fair,16742,NA,3,16,State Highway Agency,State Highway Agency,16742 vehicles
39.42425556,-76.37777778,Baltimore County,MD 7,1928,Fair,8520,185,2,17,State Highway Agency,State Highway Agency,8520 vehicles
39.41408889,-76.40628333,Baltimore County,MD 7,1987,Good,10940,NA,5,15,State Highway Agency,State Highway Agency,10940 vehicles
39.38270833,-76.432975,Baltimore County,MD 7,1950,Fair,16450,NA,6,15,State Highway Agency,State Highway Agency,16450 vehicles
39.37065556,-76.44597778,Baltimore County,MD 7,2002,Good,16450,NA,6,15,State Highway Agency,State Highway Agency,16450 vehicles
39.339575,-76.48631667,Baltimore County,MD 7 AND SPURS,1973,Fair,39620,NA,7,16,State Highway Agency,State Highway Agency,39620 vehicles
39.32071667,-76.51473333,Baltimore County,MD 7,1952,Fair,10130,NA,7,16,State Highway Agency,State Highway Agency,10130 vehicles
39.24499893,-76.64833069,Baltimore County,MD 295,1949,Fair,66611,NA,9,15,State Highway Agency,State Highway Agency,66611 vehicles
39.61537222,-76.79014444,Baltimore County,MD 25,2015,Good,4400,NA,3,16,State Highway Agency,State Highway Agency,4400 vehicles
39.58272222,-76.76301667,Baltimore County,MD 25,1995,Fair,3551,NA,8,16,State Highway Agency,State Highway Agency,3551 vehicles
39.34666824,-76.73833466,Baltimore County,MD 26,1965,Fair,46342,NA,7,16,State Highway Agency,State Highway Agency,46342 vehicles
39.54195833,-76.73543889,Baltimore County,MD 25,1979,Fair,8321,NA,6,16,State Highway Agency,State Highway Agency,8321 vehicles
39.52848889,-76.72432778,Baltimore County,MD 25,1952,Fair,8531,230,9,16,State Highway Agency,State Highway Agency,8531 vehicles
39.44833374,-76.75,Baltimore County,MD 25,1993,Fair,5031,NA,6,16,State Highway Agency,State Highway Agency,5031 vehicles
39.419975,-76.66982222,Baltimore County,MD 25,1961,Fair,26821,NA,8,16,State Highway Agency,State Highway Agency,26821 vehicles
39.41427778,-76.66757222,Baltimore County,MD 25,1973,Fair,9121,NA,8,16,State Highway Agency,State Highway Agency,9121 vehicles
39.39939722,-76.66671667,Baltimore County,MD 25,1932,Fair,10911,119,3,16,State Highway Agency,State Highway Agency,10911 vehicles
39.39561667,-76.66280556,Baltimore County,MD 25,1930,Fair,10911,146,2,17,State Highway Agency,State Highway Agency,10911 vehicles
39.54166794,-76.65000153,Baltimore County,MD 25,1992,Fair,13551,1668,11,15,State Highway Agency,State Highway Agency,13551 vehicles
39.34166718,-76.72666931,Baltimore County,MD 26,1965,Fair,34042,787,8,16,State Highway Agency,State Highway Agency,34042 vehicles
39.48333359,-76.83000183,Baltimore County,MD 30,1936,Fair,18070,675,6,15,State Highway Agency,State Highway Agency,18070 vehicles
39.39086944,-76.76371944,Baltimore County,MCDONOGH ROAD,1941,Fair,13380,183,12,15,State Highway Agency,State Highway Agency,13380 vehicles
39.42166519,-76.375,Baltimore County,US 40 EBR,1935,Poor,14156,221,8,16,State Highway Agency,State Highway Agency,14156 vehicles
39.42166519,-76.375,Baltimore County,US 40 WBR,1935,Poor,12533,221,8,16,State Highway Agency,State Highway Agency,12533 vehicles
39.40833282,-76.38999939,Baltimore County,US 40 EBR,1935,Fair,14156,437,4,16,State Highway Agency,State Highway Agency,14156 vehicles
39.40833282,-76.38999939,Baltimore County,US 40 WBR,1935,Fair,12553,437,4,16,State Highway Agency,State Highway Agency,12553 vehicles
39.37833405,-76.43000031,Baltimore County,US 40,1935,Fair,39760,NA,6,15,State Highway Agency,State Highway Agency,39760 vehicles
39.375,-76.44000244,Baltimore County,US 40,1935,Fair,29100,172,8,16,State Highway Agency,State Highway Agency,29100 vehicles
39.3777771,-76.4916687,Baltimore County,US 40,1990,Fair,47120,NA,6,16,State Highway Agency,State Highway Agency,47120 vehicles
39.33666611,-76.48332977,Baltimore County,US 40,1935,Fair,54850,NA,2,17,State Highway Agency,State Highway Agency,54850 vehicles
39.31666565,-76.51499939,Baltimore County,US 40,1935,Fair,37450,227,8,15,State Highway Agency,State Highway Agency,37450 vehicles
39.53760556,-76.64771111,Baltimore County,MD 45,1975,Fair,23992,NA,6,15,State Highway Agency,State Highway Agency,23992 vehicles
39.50189167,-76.65043889,Baltimore County,MD 45,1917,Fair,23992,174,9,16,State Highway Agency,State Highway Agency,23992 vehicles
39.48530833,-76.64565278,Baltimore County,MD 45,1990,Good,30482,663,8,15,State Highway Agency,State Highway Agency,30482 vehicles
39.54806944,-76.74283056,Baltimore County,MD 88,1930,Fair,4651,79,6,16,State Highway Agency,State Highway Agency,4651 vehicles
39.64034167,-76.65893333,Baltimore County,MD 45,1930,Fair,5350,NA,1,16,State Highway Agency,State Highway Agency,5350 vehicles
39.63975278,-76.66006667,Baltimore County,MD 45,1930,Fair,5350,135,11,15,State Highway Agency,State Highway Agency,5350 vehicles
39.61459722,-76.65925,Baltimore County,MD 45,1924,Fair,5350,141,3,17,State Highway Agency,State Highway Agency,5350 vehicles
39.60333252,-76.66000366,Baltimore County,IS 83 NBR,1955,Fair,59820,NA,9,15,State Highway Agency,State Highway Agency,59820 vehicles
39.60333252,-76.66000366,Baltimore County,IS 83 SBR,1955,Fair,59820,NA,9,15,State Highway Agency,State Highway Agency,59820 vehicles
39.59195,-76.673442,Baltimore County,MD 137,1955,Poor,9822,564,4,16,State Highway Agency,State Highway Agency,9822 vehicles
39.3983345,-76.66500092,Baltimore County,IS 83 NBR,1962,Fair,96870,1001,1,17,State Highway Agency,State Highway Agency,96870 vehicles
39.3983345,-76.66500092,Baltimore County,IS 83 SBR,1962,Fair,96870,1240,1,17,State Highway Agency,State Highway Agency,96870 vehicles
39.563494,-76.665983,Baltimore County,COLD BOTTOM RD,1955,Good,500,752,2,16,State Highway Agency,State Highway Agency,500 vehicles
39.55500031,-76.66500092,Baltimore County,IS 83,1955,Fair,64381,NA,12,15,State Highway Agency,State Highway Agency,64381 vehicles
39.54833221,-76.66666412,Baltimore County,IS 83,1955,Fair,62891,NA,10,15,State Highway Agency,State Highway Agency,62891 vehicles
39.53333282,-76.66333008,Baltimore County,IS 83 NBR,1999,Good,33380,NA,9,15,State Highway Agency,State Highway Agency,33380 vehicles
39.53333282,-76.66333008,Baltimore County,IS 83 SBR,1959,Fair,33380,NA,9,15,State Highway Agency,State Highway Agency,33380 vehicles
39.52166748,-76.66166687,Baltimore County,IS 83 NBR,1953,Fair,60263,NA,9,15,State Highway Agency,State Highway Agency,60263 vehicles
39.52166748,-76.66166687,Baltimore County,IS 83 SBR,1959,Fair,60263,NA,9,15,State Highway Agency,State Highway Agency,60263 vehicles
39.51166534,-76.66833496,Baltimore County,IS 83,1953,Fair,60263,NA,2,16,State Highway Agency,State Highway Agency,60263 vehicles
39.49499893,-76.66833496,Baltimore County,IS 83 NBR,1953,Fair,33380,NA,10,15,State Highway Agency,State Highway Agency,33380 vehicles
39.49499893,-76.66833496,Baltimore County,IS 83 SBR,1959,Fair,33380,NA,10,15,State Highway Agency,State Highway Agency,33380 vehicles
39.48833466,-76.66666412,Baltimore County,IS 83,1949,Good,85051,NA,8,15,State Highway Agency,State Highway Agency,85051 vehicles
39.482014,-76.665297,Baltimore County,BEAVERDAM ROAD,1973,Fair,5584,NA,1,16,State Highway Agency,State Highway Agency,5584 vehicles
39.47499847,-76.66500092,Baltimore County,IS 83,1949,Fair,85051,NA,11,16,State Highway Agency,State Highway Agency,85051 vehicles
39.45500183,-76.64666748,Baltimore County,IS 83 NBR,1950,Poor,113761,408,9,15,State Highway Agency,State Highway Agency,113761 vehicles
39.45500183,-76.64666748,Baltimore County,IS 83 SBR,1950,Fair,113761,250,9,15,State Highway Agency,State Highway Agency,113761 vehicles
39.4383316,-76.63500214,Baltimore County,IS 83 NBR,1954,Fair,137301,NA,2,16,State Highway Agency,State Highway Agency,137301 vehicles
39.4383316,-76.63500214,Baltimore County,IS 83 SBR,1954,Fair,137301,573,2,16,State Highway Agency,State Highway Agency,137301 vehicles
39.34540833,-76.81751111,Baltimore County,MD 125,1930,Fair,5551,89,8,16,State Highway Agency,State Highway Agency,5551 vehicles
39.32475278,-76.71486944,Baltimore County,GWYNN OAK AVENUE,1900,Fair,20280,472,5,15,State Highway Agency,State Highway Agency,20280 vehicles
39.52147222,-76.76639722,Baltimore County,MD 128,1945,Fair,2991,108,5,15,State Highway Agency,State Highway Agency,2991 vehicles
39.51325278,-76.76875,Baltimore County,MD 128,1929,Poor,2991,47,1,17,State Highway Agency,State Highway Agency,2991 vehicles
39.49508333,-76.78524444,Baltimore County,MD 128,1990,Fair,2991,NA,11,15,State Highway Agency,State Highway Agency,2991 vehicles
39.47521111,-76.82057778,Baltimore County,MD 128,1947,Fair,14800,1109,1,16,State Highway Agency,State Highway Agency,14800 vehicles
39.43603056,-76.73010556,Baltimore County,MD 129,1900,Fair,900,144,3,16,State Highway Agency,State Highway Agency,900 vehicles
39.40726667,-76.72924444,Baltimore County,MD 129,1957,Fair,8700,NA,8,16,State Highway Agency,State Highway Agency,8700 vehicles
39.42204722,-76.71033056,Baltimore County,MD 130,1900,Fair,5500,69,7,16,State Highway Agency,State Highway Agency,5500 vehicles
39.424153,-76.637697,Baltimore County,MD 131,1973,Fair,11441,NA,3,15,State Highway Agency,State Highway Agency,11441 vehicles
39.39869167,-76.66826944,Baltimore County,MD 133,1990,Good,6191,NA,8,16,State Highway Agency,State Highway Agency,6191 vehicles
39.38499832,-76.66333008,Baltimore County,IS 83 NBR,1962,Fair,96870,NA,2,16,State Highway Agency,State Highway Agency,96870 vehicles
39.38499832,-76.66333008,Baltimore County,IS 83 SBR,1962,Fair,96870,NA,2,16,State Highway Agency,State Highway Agency,96870 vehicles
39.41141111,-76.63022222,Baltimore County,JOPPA ROAD,1958,Fair,7031,812,10,16,State Highway Agency,State Highway Agency,7031 vehicles
39.40048333,-76.66649167,Baltimore County,RUXTON ROAD,1961,Fair,5329,NA,8,16,State Highway Agency,State Highway Agency,5329 vehicles
39.400908,-76.662547,Baltimore County,RUXTON ROAD,1961,Fair,5329,672,8,15,State Highway Agency,State Highway Agency,5329 vehicles
39.489142,-76.868844,Baltimore County,MD 140,1946,Good,53100,NA,3,16,State Highway Agency,State Highway Agency,53100 vehicles
39.42166519,-76.78333282,Baltimore County,MD 140,1973,Fair,33480,NA,7,16,State Highway Agency,State Highway Agency,33480 vehicles
39.50714444,-76.60715833,Baltimore County,MD 145,1929,Fair,12712,89,6,16,State Highway Agency,State Highway Agency,12712 vehicles
39.51236389,-76.58964167,Baltimore County,MD 145,1915,Good,12432,97,6,16,State Highway Agency,State Highway Agency,12432 vehicles
39.54356667,-76.53115,Baltimore County,MD 146,1931,Fair,13621,138,11,16,State Highway Agency,State Highway Agency,13621 vehicles
39.4523,-76.46855833,Baltimore County,MD 147,1915,Fair,5752,73,6,15,State Highway Agency,State Highway Agency,5752 vehicles
39.44886389,-76.47256667,Baltimore County,MD 147,1915,Fair,5752,73,6,15,State Highway Agency,State Highway Agency,5752 vehicles
39.44508056,-76.47663056,Baltimore County,MD 147,1916,Fair,5752,65,6,15,State Highway Agency,State Highway Agency,5752 vehicles
39.421925,-76.50248889,Baltimore County,MD 147,1929,Fair,7982,242,8,15,State Highway Agency,State Highway Agency,7982 vehicles
39.33135278,-76.43787222,Baltimore County,MD 150,1942,Fair,35131,NA,8,16,State Highway Agency,State Highway Agency,35131 vehicles
39.31666565,-76.46666718,Baltimore County,MD 150,1993,Good,38470,NA,2,17,State Highway Agency,State Highway Agency,38470 vehicles
39.30088611,-76.49143333,Baltimore County,MD 150,1988,Good,29630,6688,8,15,State Highway Agency,State Highway Agency,29630 vehicles
39.29339722,-76.51677778,Baltimore County,MD 151 SBR,1942,Fair,23941,530,4,15,State Highway Agency,State Highway Agency,23941 vehicles
39.29345833,-76.51763889,Baltimore County,MD 151 NBR,1942,Fair,23941,530,4,15,State Highway Agency,State Highway Agency,23941 vehicles
39.23058889,-76.46537222,Baltimore County,MD 151,1954,Poor,5781,NA,12,16,Private (other than railroad),State Highway Agency,5781 vehicles
39.22391944,-76.705075,Baltimore County,ROLLING ROAD,1931,Fair,39381,232,12,15,State Highway Agency,State Highway Agency,39381 vehicles
39.39559722,-76.62695833,Baltimore County,MD 139,1957,Fair,39381,NA,3,16,State Highway Agency,State Highway Agency,39381 vehicles
39.641825,-76.65873889,Baltimore County,YORK ROAD,1809,Fair,499,127,8,15,State Highway Agency,State Highway Agency,499 vehicles
39.3433342,-76.46833038,Baltimore County,MD 700,1941,Fair,8661,510,8,15,State Highway Agency,State Highway Agency,8661 vehicles
39.37501111,-76.65057778,Baltimore County,MD 746A,1992,Fair,199,NA,3,15,State Highway Agency,State Highway Agency,199 vehicles
39.294947,-76.778592,Baltimore County,US 40,1936,Good,37530,1307,4,15,State Highway Agency,State Highway Agency,37530 vehicles
39.236447,-76.667833,Baltimore County,HOLLINS FERRY ROAD,1957,Fair,10399,NA,11,15,State Highway Agency,State Highway Agency,10399 vehicles
39.244889,-76.673808,Baltimore County,US 1 ALT,1957,Fair,23632,NA,3,15,State Highway Agency,State Highway Agency,23632 vehicles
39.25500107,-76.6883316,Baltimore County,IS 695,2004,Good,177072,NA,3,17,State Highway Agency,State Highway Agency,177072 vehicles
39.25666809,-76.69166565,Baltimore County,IS 695,2004,Good,177072,NA,9,16,State Highway Agency,State Highway Agency,177072 vehicles
39.256667,-76.691883,Baltimore County,IS 695 RAMP A(3),1957,Fair,4779,NA,10,15,State Highway Agency,State Highway Agency,4779 vehicles
39.256097,-76.692083,Baltimore County,IS 695 RAMP F(8),1957,Fair,4227,NA,10,15,State Highway Agency,State Highway Agency,4227 vehicles
39.258036,-76.698567,Baltimore County,WESTLAND BLVD,2003,Good,1155,NA,8,15,State Highway Agency,State Highway Agency,1155 vehicles
39.26166534,-76.70666504,Baltimore County,IS 695,2004,Good,193762,NA,12,15,State Highway Agency,State Highway Agency,193762 vehicles
39.273639,-76.724336,Baltimore County,MD 144,2013,Good,19200,0,9,16,State Highway Agency,State Highway Agency,19200 vehicles
39.27999878,-76.72833252,Baltimore County,IS 695,1957,Fair,180306,NA,6,16,State Highway Agency,State Highway Agency,180306 vehicles
39.2816658,-76.73166656,Baltimore County,IS 695,1957,Fair,180306,2136,2,16,State Highway Agency,State Highway Agency,180306 vehicles
39.28666687,-76.73999786,Baltimore County,IS 695,1958,Fair,188860,4184,1,16,State Highway Agency,State Highway Agency,188860 vehicles
39.297183,-76.742906,Baltimore County,CROSBY ROAD,1961,Poor,6523,875,6,15,State Highway Agency,State Highway Agency,6523 vehicles
39.30500031,-76.74500275,Baltimore County,IS 70 EBR,1966,Fair,25300,1408,11,15,State Highway Agency,State Highway Agency,25300 vehicles
39.30500031,-76.74500275,Baltimore County,IS 70 WBR,1966,Fair,25300,1408,11,15,State Highway Agency,State Highway Agency,25300 vehicles
